,time,location_name
595,2011-01-31,Sydney
596,2011-02-01,Sydney
597,2011-02-02,Sydney
598,2011-02-03,Sydney
599,2011-02-04,Sydney
600,2011-02-05,Sydney
601,2011-02-06,Sydney
602,2011-02-11,Sydney
603,2011-02-17,Sydney
604,2011-02-18,Sydney
605,2011-02-19,Sydney
606,2011-03-11,Sydney
607,2011-03-21,Sydney
608,2011-11-08,Sydney
609,2011-11-09,Sydney
610,2011-11-30,Sydney
611,2012-01-24,Sydney
612,2012-01-25,Sydney
613,2012-01-30,Sydney
614,2012-02-02,Sydney
615,2012-02-10,Sydney
616,2012-02-27,Sydney
617,2012-02-29,Sydney
618,2012-03-01,Sydney
619,2012-04-18,Sydney
620,2012-06-05,Sydney
621,2012-08-10,Sydney
622,2012-11-30,Sydney
623,2012-12-01,Sydney
624,2012-12-16,Sydney
625,2012-12-24,Sydney
626,2012-12-28,Sydney
627,2013-01-08,Sydney
628,2013-01-12,Sydney
629,2013-01-18,Sydney
630,2013-01-25,Sydney
631,2013-01-26,Sydney
632,2013-01-27,Sydney
633,2013-01-28,Sydney
634,2013-02-10,Sydney
635,2013-02-23,Sydney
636,2013-02-28,Sydney
637,2013-03-01,Sydney
638,2013-06-28,Sydney
639,2013-09-26,Sydney
640,2013-10-01,Sydney
641,2013-10-13,Sydney
642,2013-10-17,Sydney
643,2013-11-03,Sydney
644,2013-11-22,Sydney
645,2013-12-09,Sydney
646,2013-12-20,Sydney
647,2013-12-22,Sydney
648,2014-02-13,Sydney
649,2014-03-15,Sydney
650,2014-03-25,Sydney
651,2014-03-26,Sydney
652,2014-08-18,Sydney
653,2014-09-30,Sydney
654,2014-10-13,Sydney
655,2014-10-14,Sydney
656,2014-10-27,Sydney
657,2014-11-01,Sydney
658,2014-12-03,Sydney
659,2014-12-10,Sydney
660,2014-12-11,Sydney
661,2014-12-25,Sydney
662,2015-01-02,Sydney
663,2015-01-04,Sydney
664,2015-01-09,Sydney
665,2015-01-10,Sydney
666,2015-01-11,Sydney
667,2015-01-13,Sydney
668,2015-01-21,Sydney
669,2015-03-01,Sydney
670,2015-04-20,Sydney
671,2015-04-21,Sydney
672,2015-04-22,Sydney
673,2015-05-22,Sydney
674,2015-07-12,Sydney
675,2015-07-16,Sydney
676,2015-10-05,Sydney
677,2015-10-06,Sydney
678,2015-11-19,Sydney
679,2015-11-20,Sydney
680,2015-12-20,Sydney
681,2015-12-21,Sydney
682,2015-12-22,Sydney
683,2016-01-05,Sydney
684,2016-01-11,Sydney
685,2016-01-13,Sydney
686,2016-01-14,Sydney
687,2016-01-20,Sydney
688,2016-01-21,Sydney
689,2016-01-22,Sydney
690,2016-01-28,Sydney
691,2016-01-29,Sydney
692,2016-02-14,Sydney
693,2016-02-25,Sydney
