,time,location_name
782,2001-01-30,Tokyo
783,2001-03-04,Tokyo
784,2001-03-07,Tokyo
785,2001-03-15,Tokyo
786,2001-07-01,Tokyo
787,2001-07-06,Tokyo
788,2001-07-09,Tokyo
789,2001-07-12,Tokyo
790,2001-07-14,Tokyo
791,2001-07-15,Tokyo
792,2001-07-16,Tokyo
793,2001-07-22,Tokyo
794,2001-07-23,Tokyo
795,2001-07-24,Tokyo
796,2001-07-25,Tokyo
797,2001-08-01,Tokyo
798,2001-08-04,Tokyo
799,2001-08-10,Tokyo
800,2001-08-18,Tokyo
801,2001-08-21,Tokyo
802,2001-08-22,Tokyo
803,2001-09-09,Tokyo
804,2001-09-10,Tokyo
805,2001-09-30,Tokyo
806,2001-10-10,Tokyo
807,2001-11-06,Tokyo
808,2002-01-21,Tokyo
809,2002-02-03,Tokyo
810,2002-03-06,Tokyo
811,2002-03-27,Tokyo
812,2002-04-17,Tokyo
813,2002-06-09,Tokyo
814,2002-06-10,Tokyo
815,2002-06-25,Tokyo
816,2002-07-10,Tokyo
817,2002-07-11,Tokyo
818,2002-07-14,Tokyo
819,2002-07-15,Tokyo
820,2002-07-16,Tokyo
821,2002-07-22,Tokyo
822,2002-07-27,Tokyo
823,2002-07-31,Tokyo
824,2002-08-01,Tokyo
825,2002-08-02,Tokyo
826,2002-08-05,Tokyo
827,2002-08-06,Tokyo
828,2002-08-07,Tokyo
829,2002-08-08,Tokyo
830,2002-08-09,Tokyo
831,2002-08-10,Tokyo
832,2002-08-11,Tokyo
833,2002-08-15,Tokyo
834,2002-08-16,Tokyo
835,2002-08-19,Tokyo
836,2002-08-20,Tokyo
837,2002-09-09,Tokyo
838,2002-09-27,Tokyo
839,2002-10-01,Tokyo
840,2002-12-09,Tokyo
841,2002-12-21,Tokyo
842,2003-01-03,Tokyo
843,2003-01-23,Tokyo
844,2003-01-27,Tokyo
845,2003-03-01,Tokyo
846,2003-03-03,Tokyo
847,2003-03-07,Tokyo
848,2003-04-05,Tokyo
849,2003-04-08,Tokyo
850,2003-04-30,Tokyo
851,2003-05-08,Tokyo
852,2003-05-31,Tokyo
853,2003-08-05,Tokyo
854,2003-08-08,Tokyo
855,2003-08-09,Tokyo
856,2003-08-14,Tokyo
857,2003-08-15,Tokyo
858,2003-08-26,Tokyo
859,2003-09-20,Tokyo
860,2003-09-21,Tokyo
861,2003-10-13,Tokyo
862,2003-11-29,Tokyo
863,2003-11-30,Tokyo
864,2004-02-02,Tokyo
865,2004-02-22,Tokyo
866,2004-03-17,Tokyo
867,2004-03-18,Tokyo
868,2004-04-02,Tokyo
869,2004-04-20,Tokyo
870,2004-04-23,Tokyo
871,2004-04-27,Tokyo
872,2004-05-04,Tokyo
873,2004-05-20,Tokyo
874,2004-05-30,Tokyo
875,2004-05-31,Tokyo
876,2004-06-06,Tokyo
877,2004-06-20,Tokyo
878,2004-06-21,Tokyo
879,2004-06-26,Tokyo
880,2004-07-05,Tokyo
881,2004-07-07,Tokyo
882,2004-07-08,Tokyo
883,2004-07-13,Tokyo
884,2004-07-17,Tokyo
885,2004-07-20,Tokyo
886,2004-07-21,Tokyo
887,2004-07-24,Tokyo
888,2004-07-25,Tokyo
889,2004-07-29,Tokyo
890,2004-08-05,Tokyo
891,2004-08-12,Tokyo
892,2004-08-14,Tokyo
893,2004-08-17,Tokyo
894,2004-08-18,Tokyo
895,2004-08-19,Tokyo
896,2004-08-20,Tokyo
897,2004-08-22,Tokyo
898,2004-08-30,Tokyo
899,2004-08-31,Tokyo
900,2004-09-05,Tokyo
901,2004-09-07,Tokyo
902,2004-09-14,Tokyo
903,2004-09-29,Tokyo
904,2004-10-04,Tokyo
905,2004-10-05,Tokyo
906,2004-10-08,Tokyo
